time,ntime,latitude,nlatitude,longitude,nlongitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-07T18:49:16.465Z,2019-02-07 18:49:16,61.448,151.448,-149.9699,30.0301,36.3,1.6,ml,,,,0.45,ak,ak0191r5fj0e,2019-02-07T18:54:19.720Z,"8km S of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-07T18:44:35.900Z,2019-02-07 18:44:36,34.7031667,124.7031667,-116.293,63.707,4.49,1.54,ml,12,86,0.1184,0.14,ci,ci37524154,2019-02-07T22:53:03.911Z,"12km W of Ludlow, CA",earthquake,0.29,0.87,0.131,21,reviewed,ci,ci
2019-02-07T18:42:19.040Z,2019-02-07 18:42:19,-37.1278,52.8722,-72.7738,107.2262,36.78,4.3,mb,,107,0.505,0.98,us,us2000jewl,2019-02-08T12:47:33.489Z,"16km NNW of La Laja, Chile",earthquake,7.2,12,0.177,9,reviewed,us,us
2019-02-07T18:40:30.140Z,2019-02-07 18:40:30,34.7061667,124.7061667,-116.29,63.71,2.24,1.02,ml,6,117,0.1165,0.1,ci,ci37524138,2019-02-08T17:16:16.115Z,"12km W of Ludlow, CA",earthquake,0.39,0.35,0.108,7,reviewed,ci,ci
2019-02-07T18:39:02.200Z,2019-02-07 18:39:02,34.698,124.698,-116.2845,63.7155,2.86,1.61,ml,12,86,0.1107,0.11,ci,ci37524130,2019-02-07T22:52:50.966Z,"12km WSW of Ludlow, CA",earthquake,0.22,0.51,0.13,26,reviewed,ci,ci
2019-02-07T18:36:20.417Z,2019-02-07 18:36:20,60.7108,150.7108,-151.7941,28.2059,72.6,1.1,ml,,,,0.12,ak,ak0191r5cr03,2019-02-07T18:47:27.556Z,"27km W of Nikiski, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-07T18:35:43.750Z,2019-02-07 18:35:44,34.705,124.705,-116.2905,63.7095,2.91,1.66,ml,14,82,0.1167,0.17,ci,ci37524114,2019-02-07T22:53:07.184Z,"12km W of Ludlow, CA",earthquake,0.33,0.76,0.16,28,reviewed,ci,ci
2019-02-07T18:34:22.390Z,2019-02-07 18:34:22,34.7008333,124.7008333,-116.293,63.707,2.87,1.55,ml,12,86,0.1181,0.12,ci,ci37524098,2019-02-07T22:53:09.318Z,"12km W of Ludlow, CA",earthquake,0.33,0.59,0.132,23,reviewed,ci,ci
2019-02-07T18:31:42.610Z,2019-02-07 18:31:43,42.0316667,132.0316667,-112.6388333,67.3611667,7.53,1.06,md,11,194,0.1463,0.13,uu,uu60311522,2019-02-07T21:13:49.170Z,"36km WSW of Malad City, Idaho",earthquake,0.66,0.71,0.17,8,reviewed,uu,uu
2019-02-07T18:26:31.280Z,2019-02-07 18:26:31,34.7003333,124.7003333,-116.2856667,63.7143333,2.77,1.33,ml,16,85,0.112,0.15,ci,ci37524066,2019-02-08T22:16:40.334Z,"12km WSW of Ludlow, CA",earthquake,0.25,0.51,0.128,12,reviewed,ci,ci
2019-02-07T18:25:06.020Z,2019-02-07 18:25:06,40.4713333,130.4713333,-121.5138333,58.4861667,2.57,0.09,md,6,132,0.00781,0.05,nc,nc73138835,2019-02-07T19:00:04.780Z,"14km NNE of Mineral, CA",earthquake,0.67,0.4,0.171,6,reviewed,nc,nc
2019-02-07T18:05:39.460Z,2019-02-07 18:05:39,33.497,123.497,-116.7913333,63.2086667,4.81,0.5,ml,19,111,0.01708,0.08,ci,ci37524018,2019-02-07T22:15:45.618Z,"9km NE of Aguanga, CA",earthquake,0.2,0.47,0.135,7,reviewed,ci,ci
2019-02-07T18:04:22.070Z,2019-02-07 18:04:22,61.9989,151.9989,-151,29,27.6,2,ml,,,,0.98,ak,ak0191r55w3i,2019-02-07T18:13:59.677Z,"57km WNW of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-07T18:03:36.150Z,2019-02-07 18:03:36,34.7036667,124.7036667,-116.2845,63.7155,2.68,1.7,ml,13,84,0.1116,0.12,ci,ci37524002,2019-02-07T18:13:13.568Z,"12km W of Ludlow, CA",earthquake,0.21,0.38,0.117,25,reviewed,ci,ci
2019-02-07T18:02:40.700Z,2019-02-07 18:02:41,34.7033333,124.7033333,-116.2923333,63.7076667,3.13,1.4,ml,6,182,0.1179,0.05,ci,ci37204604,2019-02-07T22:40:18.407Z,"12km W of Ludlow, CA",earthquake,0.38,0.83,0.206,3,reviewed,ci,ci
2019-02-07T18:02:03.010Z,2019-02-07 18:02:03,34.708,124.708,-116.2876667,63.7123333,2.85,1.95,ml,21,47,0.115,0.12,ci,ci37523994,2019-02-07T22:38:57.848Z,"12km W of Ludlow, CA",earthquake,0.17,0.39,0.123,24,reviewed,ci,ci
2019-02-07T17:54:00.050Z,2019-02-07 17:54:00,34.7108333,124.7108333,-116.2906667,63.7093333,3.04,1.11,ml,11,84,0.1181,0.15,ci,ci37523978,2019-02-08T22:28:27.738Z,"12km W of Ludlow, CA",earthquake,0.3,1.22,0.09,14,reviewed,ci,ci
2019-02-07T17:53:57.551Z,2019-02-07 17:53:58,59.6373,149.6373,-152.1531,27.8469,68.7,1.5,ml,,,,0.27,ak,ak0191r4v0iu,2019-02-07T19:45:57.543Z,"23km SW of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-02-07T17:51:12.980Z,2019-02-07 17:51:13,38.4596667,128.4596667,-112.2733333,67.7266667,1.7,1.16,ml,8,89,0.06502,0.08,uu,uu60311517,2019-02-07T21:00:54.410Z,"23km SW of Monroe, Utah",earthquake,0.39,31.61,0.364,2,reviewed,uu,uu
2019-02-07T17:47:31.970Z,2019-02-07 17:47:32,26.6242,116.6242,129.6758,309.6758,10,4.6,mb,,90,1.272,1.21,us,us2000jeuw,2019-02-07T20:29:11.040Z,"169km E of Nago, Japan",earthquake,6.5,1.9,0.098,31,reviewed,us,us
2019-02-07T17:38:30.020Z,2019-02-07 17:38:30,34.7108333,124.7108333,-116.2835,63.7165,2.71,1.81,ml,14,83,0.1124,0.19,ci,ci37523914,2019-02-07T18:13:48.964Z,"11km W of Ludlow, CA",earthquake,0.32,0.66,0.122,27,reviewed,ci,ci
2019-02-07T17:35:28.760Z,2019-02-07 17:35:29,34.7043333,124.7043333,-116.2855,63.7145,3.07,1.55,ml,16,75,0.1126,0.11,ci,ci37523906,2019-02-08T01:38:07.293Z,"12km W of Ludlow, CA",earthquake,0.19,1.02,0.15,14,reviewed,ci,ci
2019-02-07T17:28:18.290Z,2019-02-07 17:28:18,-17.2971,72.7029,-178.7644,1.2356,534.9,4.2,mb,,108,3.069,0.43,us,us2000jeul,2019-02-07T20:37:26.040Z,"220km ESE of Lambasa, Fiji",earthquake,21.6,9.4,0.088,36,reviewed,us,us
2019-02-07T17:28:06.313Z,2019-02-07 17:28:06,36.4952,126.4952,-116.3247,63.6753,6.5,0.3,ml,10,209.58,0.055,0.1087,nn,nn00677220,2019-02-08T02:06:51.850Z,"44km NW of Pahrump, Nevada",earthquake,,2.3,0.35,3,reviewed,nn,nn
2019-02-07T17:25:45.650Z,2019-02-07 17:25:46,38.5136667,128.5136667,-111.9513333,68.0486667,13.58,1.62,ml,16,81,0.1772,0.18,uu,uu60311512,2019-02-07T20:48:33.340Z,"19km SE of Monroe, Utah",earthquake,0.48,0.88,0.04,2,reviewed,uu,uu
2019-02-07T17:22:28.530Z,2019-02-07 17:22:29,34.7055,124.7055,-116.2883333,63.7116667,2.9,1.46,ml,10,101,0.1151,0.16,ci,ci37523874,2019-02-07T18:14:00.858Z,"12km W of Ludlow, CA",earthquake,0.39,0.71,0.151,22,reviewed,ci,ci
2019-02-07T17:15:04.827Z,2019-02-07 17:15:05,60.6127,150.6127,-151.8308,28.1692,73.9,2,ml,,,,0.93,ak,ak0191r4ms7g,2019-02-07T17:20:15.411Z,"30km WSW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-07T17:12:28.520Z,2019-02-07 17:12:29,34.705,124.705,-116.2901667,63.7098333,2.75,1.73,ml,19,59,0.1165,0.11,ci,ci37523850,2019-02-07T22:33:27.446Z,"12km W of Ludlow, CA",earthquake,0.14,0.34,0.124,22,reviewed,ci,ci
2019-02-07T17:12:16.260Z,2019-02-07 17:12:16,34.7005,124.7005,-116.288,63.712,3.62,1.02,ml,9,99,0.1139,0.03,ci,ci37204596,2019-02-07T22:32:55.824Z,"12km W of Ludlow, CA",earthquake,0.14,0.4,0.072,7,reviewed,ci,ci
2019-02-07T17:09:58.890Z,2019-02-07 17:09:59,34.7001667,124.7001667,-116.2865,63.7135,2.42,2.09,ml,21,59,0.1127,0.14,ci,ci37523842,2019-02-07T22:27:03.935Z,"12km WSW of Ludlow, CA",earthquake,0.17,0.31,0.136,24,reviewed,ci,ci
2019-02-07T17:09:42.380Z,2019-02-07 17:09:42,38.8203316,128.8203316,-122.8010025,57.1989975,2.69,1.71,md,19,50,0.02481,0.05,nc,nc73138830,2019-02-07T18:40:04.678Z,"6km NW of The Geysers, CA",earthquake,0.23,0.62,0.11,6,automatic,nc,nc
2019-02-07T17:05:04.500Z,2019-02-07 17:05:04,31.17,121.17,-103.2292,76.7708,5,2.9,mb_lg,,52,0.262,0.61,us,us2000jety,2019-02-07T20:13:18.040Z,"37km SE of Pecos, Texas",earthquake,2.3,2,0.08,43,reviewed,us,us
2019-02-07T17:04:28.750Z,2019-02-07 17:04:29,63.5743,153.5743,-150.7105,29.2895,4.9,1.4,ml,,,,0.59,ak,ak0191r4kh4r,2019-02-07T17:09:30.770Z,"90km WNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-07T17:04:00.640Z,2019-02-07 17:04:01,34.7071667,124.7071667,-116.2901667,63.7098333,3.08,1.7,ml,17,76,0.1169,0.13,ci,ci37523834,2019-02-07T22:19:58.268Z,"12km W of Ludlow, CA",earthquake,0.22,0.95,0.129,22,reviewed,ci,ci
2019-02-07T17:03:43.560Z,2019-02-07 17:03:44,34.7023333,124.7023333,-116.2913333,63.7086667,6.55,1.06,ml,7,182,0.1169,0.15,ci,ci37204588,2019-02-07T22:24:15.560Z,"12km W of Ludlow, CA",earthquake,0.76,1.36,0.214,4,reviewed,ci,ci
2019-02-07T17:01:20.370Z,2019-02-07 17:01:20,34.7125,124.7125,-116.288,63.712,2.69,1.66,ml,19,59,0.1164,0.12,ci,ci37523826,2019-02-07T22:17:53.507Z,"12km W of Ludlow, CA",earthquake,0.17,0.29,0.118,22,reviewed,ci,ci
2019-02-07T16:58:18.460Z,2019-02-07 16:58:18,34.7011667,124.7011667,-116.2936667,63.7063333,2.88,1.61,ml,6,183,0.1186,0.08,ci,ci37204580,2019-02-07T22:15:20.327Z,"12km W of Ludlow, CA",earthquake,0.37,0.39,0.093,3,reviewed,ci,ci
2019-02-07T16:58:04.060Z,2019-02-07 16:58:04,34.7085,124.7085,-116.2831667,63.7168333,2.82,1.99,ml,20,59,0.1115,0.13,ci,ci37523818,2019-02-07T22:13:25.810Z,"11km W of Ludlow, CA",earthquake,0.17,0.43,0.196,25,reviewed,ci,ci
2019-02-07T16:57:51.534Z,2019-02-07 16:57:52,39.6073,129.6073,-119.7898,60.2102,7.4,0,ml,3,303.59,0.028,0.0326,nn,nn00677218,2019-02-08T02:06:49.126Z,"1km NW of Sun Valley, Nevada",earthquake,,5.7,0.07,2,reviewed,nn,nn
2019-02-07T16:56:30.930Z,2019-02-07 16:56:31,34.7083333,124.7083333,-116.2865,63.7135,2.78,2.42,ml,32,47,0.1142,0.13,ci,ci37523810,2019-02-07T22:11:19.950Z,"12km W of Ludlow, CA",earthquake,0.14,0.36,0.123,24,reviewed,ci,ci
2019-02-07T16:52:02.790Z,2019-02-07 16:52:03,23.2898,113.2898,120.4811,300.4811,6.71,4.6,mb,,45,0.136,0.83,us,us2000jetm,2019-02-09T23:40:42.974Z,"17km E of Xinying, Taiwan",earthquake,4,3.9,0.057,91,reviewed,us,us
2019-02-07T16:49:06.490Z,2019-02-07 16:49:06,34.7088333,124.7088333,-116.2856667,63.7143333,2.57,2.24,ml,28,47,0.1136,0.11,ci,ci37523666,2019-02-07T22:03:00.680Z,"12km W of Ludlow, CA",earthquake,0.13,0.27,0.16,22,reviewed,ci,ci
2019-02-07T16:48:20.710Z,2019-02-07 16:48:21,33.6048333,123.6048333,-116.7233333,63.2766667,4.42,0.24,ml,11,67,0.03579,0.08,ci,ci37523650,2019-02-07T21:50:45.437Z,"7km NW of Anza, CA",earthquake,0.17,0.37,0.053,3,reviewed,ci,ci
2019-02-07T16:48:20.640Z,2019-02-07 16:48:21,34.7051667,124.7051667,-116.2901667,63.7098333,2.61,2.02,ml,24,47,0.1165,0.18,ci,ci37523658,2019-02-07T21:57:53.040Z,"12km W of Ludlow, CA",earthquake,0.19,0.42,0.138,24,reviewed,ci,ci
2019-02-07T16:44:33.160Z,2019-02-07 16:44:33,34.7053333,124.7053333,-116.2888333,63.7111667,2.88,2.68,ml,32,47,0.1154,0.14,ci,ci37523642,2019-02-08T00:47:05.901Z,"12km W of Ludlow, CA",earthquake,0.15,0.4,0.134,26,reviewed,ci,ci
2019-02-07T16:44:20.170Z,2019-02-07 16:44:20,34.7011667,124.7011667,-116.2848333,63.7151667,2.93,1.86,ml,9,97,0.1115,0.09,ci,ci37204572,2019-02-07T21:48:12.052Z,"12km W of Ludlow, CA",earthquake,0.23,0.4,0.141,6,reviewed,ci,ci
2019-02-07T16:41:39.030Z,2019-02-07 16:41:39,60.4591,150.4591,-153.0157,26.9843,122.2,1.7,ml,,,,0.43,ak,ak0191r46ztb,2019-02-07T16:44:34.779Z,"15km W of Redoubt Volcano, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-02-07T16:41:24.540Z,2019-02-07 16:41:25,34.704,124.704,-116.2861667,63.7138333,1.56,3.96,mw,96,27,0.113,0.18,ci,ci37523530,2019-02-09T16:09:22.040Z,"12km W of Ludlow, CA",earthquake,0.09,0.27,,6,reviewed,ci,ci
2019-02-07T16:37:40.440Z,2019-02-07 16:37:40,33.9248333,123.9248333,-118.3145,61.6855,11.55,1.49,ml,25,73,0.01064,0.29,ci,ci37523522,2019-02-08T00:40:09.578Z,"4km ENE of Hawthorne, CA",earthquake,0.47,0.66,0.222,32,reviewed,ci,ci
2019-02-07T16:34:48.035Z,2019-02-07 16:34:48,65.9282,155.9282,-151.2327,28.7673,13.9,1,ml,,,,0.71,ak,ak0191r45mms,2019-02-07T17:44:52.054Z,"92km NNE of Tanana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-02-07T16:32:49.780Z,2019-02-07 16:32:50,19.2841,109.2841,-68.202,111.798,92,3.26,md,8,207,0.7908,0.54,pr,pr2019038021,2019-02-09T15:52:26.040Z,"78km NNE of Punta Cana, Dominican Republic",earthquake,4.3,5.27,0.26,6,reviewed,pr,pr
2019-02-07T16:31:08.660Z,2019-02-07 16:31:09,33.3413333,123.3413333,-116.8625,63.1375,10.86,0.88,ml,26,71,0.01224,0.16,ci,ci37523514,2019-02-07T21:35:46.159Z,"2km S of Palomar Observatory, CA",earthquake,0.29,0.39,0.099,12,reviewed,ci,ci
2019-02-07T16:29:12.060Z,2019-02-07 16:29:12,34.7025,124.7025,-116.287,63.713,2.54,2.23,ml,32,58,0.1134,0.14,ci,ci37523498,2019-02-07T21:28:14.560Z,"12km W of Ludlow, CA",earthquake,0.15,0.36,0.14,24,reviewed,ci,ci
2019-02-07T16:16:57.830Z,2019-02-07 16:16:58,34.7041667,124.7041667,-116.2908333,63.7091667,2.35,2.17,ml,23,59,0.1168,0.15,ci,ci37523418,2019-02-07T21:20:01.768Z,"12km W of Ludlow, CA",earthquake,0.17,0.32,0.114,24,reviewed,ci,ci
2019-02-07T16:16:43.260Z,2019-02-07 16:16:43,34.7058333,124.7058333,-116.2861667,63.7138333,3.36,1.79,ml,12,84,0.1134,0.12,ci,ci37204564,2019-02-07T21:23:20.939Z,"12km W of Ludlow, CA",earthquake,0.27,0.92,0.18,6,reviewed,ci,ci
2019-02-07T16:14:55.280Z,2019-02-07 16:14:55,34.7075,124.7075,-116.2861667,63.7138333,2.2,3.46,mw,78,27,0.1137,0.17,ci,ci37523410,2019-02-09T15:44:22.040Z,"12km W of Ludlow, CA",earthquake,0.09,0.25,,4,reviewed,ci,ci
2019-02-07T16:00:37.410Z,2019-02-07 16:00:37,33.6046667,123.6046667,-116.726,63.274,4.64,0.16,ml,13,68,0.03363,0.07,ci,ci37523394,2019-02-08T22:19:31.371Z,"7km NW of Anza, CA",earthquake,0.15,0.27,0.101,5,reviewed,ci,ci
2019-02-07T15:56:50.540Z,2019-02-07 15:56:51,34.7065,124.7065,-116.2841667,63.7158333,2.63,2.4,ml,37,48,0.1119,0.14,ci,ci37523386,2019-02-07T21:13:58.550Z,"12km W of Ludlow, CA",earthquake,0.13,0.3,0.209,25,reviewed,ci,ci
2019-02-07T15:56:06.669Z,2019-02-07 15:56:07,36.3732,126.3732,-116.8852,63.1148,0,0.1,ml,6,211.23,0.246,0.1724,nn,nn00677213,2019-02-08T02:06:47.009Z,"60km S of Beatty, Nevada",earthquake,,0,0.19,4,reviewed,nn,nn
2019-02-07T15:54:12.200Z,2019-02-07 15:54:12,36.8305,126.8305,-98.3238,81.6762,10,3.5,ml,,84,0.305,0.8,us,us2000jesn,2019-02-09T14:57:56.040Z,"8km NNE of Cherokee, Oklahoma",earthquake,1.6,8.2,,47,reviewed,ok,ok
2019-02-07T15:44:57.500Z,2019-02-07 15:44:57,33.4851667,123.4851667,-116.7941667,63.2058333,4.68,1.23,ml,42,28,0.02762,0.16,ci,ci37523378,2019-02-07T21:05:47.790Z,"8km NE of Aguanga, CA",earthquake,0.16,0.33,0.122,22,reviewed,ci,ci
2019-02-07T15:40:45.070Z,2019-02-07 15:40:45,33.1971667,123.1971667,-115.5863333,64.4136667,1.49,1.71,ml,14,162,0.03146,0.19,ci,ci37523362,2019-02-07T20:56:54.710Z,"8km SW of Niland, CA",earthquake,0.61,0.5,0.156,13,reviewed,ci,ci
2019-02-07T15:39:46.030Z,2019-02-07 15:39:46,18.134,108.134,-68.5236,111.4764,8,2.73,md,5,213,0.4056,0.62,pr,pr2019038020,2019-02-07T19:10:40.912Z,"28km SSE of Boca de Yuma, Dominican Republic",earthquake,2.19,3.54,0.37,4,reviewed,pr,pr
2019-02-07T15:32:39.410Z,2019-02-07 15:32:39,33.6048333,123.6048333,-116.725,63.275,3.95,1.38,ml,44,27,0.03447,0.17,ci,ci37523354,2019-02-07T15:54:29.238Z,"7km NW of Anza, CA",earthquake,0.17,0.34,0.195,27,reviewed,ci,ci
2019-02-07T15:29:35.067Z,2019-02-07 15:29:35,38.4697,128.4697,-119.5819,60.4181,4.4,0.2,ml,3,295.59,0.118,0.1241,nn,nn00677211,2019-02-08T02:06:44.096Z,"38km NW of Bridgeport, California",earthquake,,5.3,0,1,reviewed,nn,nn
2019-02-07T15:20:02.710Z,2019-02-07 15:20:03,33.503,123.503,-116.3435,63.6565,9.45,1.45,ml,44,86,0.07163,0.19,ci,ci37523330,2019-02-07T15:54:32.060Z,"18km S of La Quinta, CA",earthquake,0.24,0.55,0.167,27,reviewed,ci,ci
2019-02-07T15:18:17.190Z,2019-02-07 15:18:17,36.9311667,126.9311667,-113.9008333,66.0991667,10.42,1.62,md,10,163,0.2192,0.16,uu,uu60311487,2019-02-08T02:06:10.434Z,"9km NNE of Beaver Dam, Arizona",earthquake,1.13,1.17,0.414,5,reviewed,uu,uu
2019-02-07T15:04:04.430Z,2019-02-07 15:04:04,36.9748333,126.9748333,-113.8673333,66.1326667,7.04,1.44,md,6,248,0.1808,0.03,uu,uu60311482,2019-02-07T16:27:26.060Z,"10km NE of Beaver Dam, Arizona",earthquake,1.4,2.13,0.349,4,reviewed,uu,uu
2019-02-07T14:51:26.245Z,2019-02-07 14:51:26,38.5535,128.5535,-118.5694,61.4306,0,0.1,ml,3,259.15,0.083,0.0926,nn,nn00677193,2019-02-08T02:06:42.475Z,"5km NE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2019-02-07T14:44:38.800Z,2019-02-07 14:44:39,33.5015,123.5015,-116.7973333,63.2026667,2.98,1.53,ml,49,29,0.01113,0.22,ci,ci37523266,2019-02-07T15:54:48.726Z,"9km NE of Aguanga, CA",earthquake,0.21,0.59,0.171,26,reviewed,ci,ci
2019-02-07T14:42:43.910Z,2019-02-07 14:42:44,44.667,134.667,-111.9035,68.0965,11.14,1.28,ml,12,127,0.181,0.21,mb,mb80335279,2019-02-08T18:16:08.880Z,"54km E of Lima, Montana",earthquake,0.74,1.3,0.188,3,reviewed,mb,mb
2019-02-07T14:42:26.520Z,2019-02-07 14:42:27,33.8843333,123.8843333,-116.8688333,63.1311667,14.17,0.5,ml,13,165,0.07809,0.09,ci,ci37523274,2019-02-08T22:22:34.455Z,"5km S of Banning, CA",earthquake,0.27,0.63,0.023,5,reviewed,ci,ci
2019-02-07T14:40:30.790Z,2019-02-07 14:40:31,38.7413333,128.7413333,-119.7148333,60.2851667,-1.69,2.58,md,23,102,0.2621,0.12,nc,nc73138810,2019-02-10T04:26:43.629Z,"9km NE of Markleeville, CA",earthquake,0.4,1.57,0.262,27,reviewed,nc,nc
2019-02-07T14:25:25.840Z,2019-02-07 14:25:26,34.7073333,124.7073333,-116.2836667,63.7163333,2.58,1.95,ml,27,43,0.1117,0.14,ci,ci37523226,2019-02-07T20:38:57.481Z,"11km W of Ludlow, CA",earthquake,0.15,0.33,0.193,24,reviewed,ci,ci
2019-02-07T14:23:07.070Z,2019-02-07 14:23:07,36.652832,126.652832,-121.2770004,58.7229996,4.1,1.65,md,12,147,0.05169,0.08,nc,nc73138805,2019-02-07T15:22:03.521Z,"16km SSE of Tres Pinos, CA",earthquake,0.64,1.94,0.25,6,automatic,nc,nc
2019-02-07T14:22:00.294Z,2019-02-07 14:22:00,63.4258,153.4258,-151.3813,28.6187,12.6,0.9,ml,,,,1.21,ak,ak0191r2vz0d,2019-02-07T14:25:23.835Z,"121km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-07T14:21:33.760Z,2019-02-07 14:21:34,33.5008333,123.5008333,-116.7991667,63.2008333,3.3,1.4,ml,50,63,0.01155,0.25,ci,ci37523210,2019-02-07T15:54:51.680Z,"9km NE of Aguanga, CA",earthquake,0.24,0.6,0.15,26,reviewed,ci,ci
2019-02-07T14:16:39.280Z,2019-02-07 14:16:39,34.7076667,124.7076667,-116.2811667,63.7188333,2.41,2.68,ml,36,47,0.1098,0.14,ci,ci37523202,2019-02-07T20:33:56.035Z,"11km W of Ludlow, CA",earthquake,0.14,0.34,0.172,25,reviewed,ci,ci
2019-02-07T14:13:07.550Z,2019-02-07 14:13:08,33.0391667,123.0391667,-116.4326667,63.5673333,5.16,0.9,ml,21,132,0.03831,0.19,ci,ci37523178,2019-02-07T21:46:40.803Z,"16km ESE of Julian, CA",earthquake,0.34,0.85,0.184,14,reviewed,ci,ci
2019-02-07T13:55:32.158Z,2019-02-07 13:55:32,39.6046,129.6046,-120.0425,59.9575,7.5,0.4,ml,4,229.88,0.063,0.0812,nn,nn00677192,2019-02-08T02:06:41.176Z,"10km SW of Cold Springs, Nevada",earthquake,,2.7,0.33,3,reviewed,nn,nn
2019-02-07T13:54:53.320Z,2019-02-07 13:54:53,38.8101654,128.8101654,-122.7904968,57.2095032,2.62,0.61,md,8,104,0.02588,0.02,nc,nc73138795,2019-02-07T14:41:03.303Z,"5km NW of The Geysers, CA",earthquake,0.39,1.11,0.16,3,automatic,nc,nc
2019-02-07T13:54:39.160Z,2019-02-07 13:54:39,40.4723333,130.4723333,-121.5143333,58.4856667,2.49,-0.08,md,5,152,0.008597,0.04,nc,nc73138840,2019-02-07T18:42:21.133Z,"14km NNE of Mineral, CA",earthquake,0.55,0.36,0.143,5,reviewed,nc,nc
2019-02-07T13:51:36.040Z,2019-02-07 13:51:36,33.491,123.491,-116.789,63.211,5.37,0.32,ml,19,95,0.02333,0.08,ci,ci37523162,2019-02-07T20:21:43.654Z,"9km NE of Aguanga, CA",earthquake,0.21,0.53,0.113,8,reviewed,ci,ci
2019-02-07T13:38:25.838Z,2019-02-07 13:38:26,61.4095,151.4095,-150.1191,29.8809,39.2,1.4,ml,,,,0.62,ak,ak0191r2e0tz,2019-02-07T13:41:03.544Z,"15km SW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-07T13:34:51.820Z,2019-02-07 13:34:52,19.4058342,109.4058342,-155.2825012,24.7174988,-0.2,1.71,md,19,54,0.01186,0.1,hv,hv70802681,2019-02-07T13:37:53.720Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.21,0.33,16,automatic,hv,hv
2019-02-07T13:34:12.250Z,2019-02-07 13:34:12,19.3375,109.3375,-155.1713333,24.8286667,6.74,0.8,md,18,88,0.04177,0.09,hv,hv70802676,2019-02-07T20:46:43.950Z,"12km SE of Volcano, Hawaii",earthquake,0.4,0.99,0.064,6,reviewed,hv,hv
2019-02-07T13:33:15.400Z,2019-02-07 13:33:15,36.5001678,126.5001678,-121.0826645,58.9173355,3.25,1.58,md,10,122,0.07076,0.02,nc,nc73138790,2019-02-07T14:15:05.159Z,"6km ESE of Pinnacles, CA",earthquake,0.33,2.25,0.08,5,automatic,nc,nc
2019-02-07T13:25:08.440Z,2019-02-07 13:25:08,37.485,127.485,-121.8375,58.1625,12.67,1.77,md,47,36,0.03598,0.05,nc,nc73138785,2019-02-09T02:32:03.105Z,"9km NE of Milpitas, CA",earthquake,0.16,0.19,0.288,44,reviewed,nc,nc
2019-02-07T13:16:52.810Z,2019-02-07 13:16:53,16.9411,106.9411,-85.6046,94.3954,36.03,4.3,mb,,143,3.287,1.12,us,us2000jeqp,2019-02-07T15:55:27.993Z,"60km NNE of Savannah Bight, Honduras",earthquake,8.8,8.8,0.126,18,reviewed,us,us
2019-02-07T13:11:50.918Z,2019-02-07 13:11:51,59.7654,149.7654,-153.0544,26.9456,95.9,1.9,ml,,,,0.79,ak,ak0191r28aj7,2019-02-07T13:17:47.989Z,"68km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-07T13:11:43.180Z,2019-02-07 13:11:43,17.978,107.978,-66.4343,113.5657,18,1.98,md,5,207,0.1743,0.29,pr,pr2019038019,2019-02-07T15:57:30.724Z,"0km SSE of Playita Cortada, Puerto Rico",earthquake,1.68,1.16,0.01,2,reviewed,pr,pr
2019-02-07T12:56:10.317Z,2019-02-07 12:56:10,64.6557,154.6557,-149.1977,30.8023,15.3,1,ml,,,,1.24,ak,ak0191r1wexv,2019-02-07T13:03:34.504Z,"9km NNW of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-02-07T12:55:49.600Z,2019-02-07 12:55:50,33.5793333,123.5793333,-116.7255,63.2745,11.25,0.64,ml,20,66,0.01703,0.15,ci,ci37523154,2019-02-07T15:55:23.797Z,"6km WNW of Anza, CA",earthquake,0.33,0.47,0.095,13,reviewed,ci,ci
2019-02-07T12:55:05.945Z,2019-02-07 12:55:06,36.7489,126.7489,-116.0584,63.9416,4.5,0.2,ml,4,151.08,0.04,0.089,nn,nn00677191,2019-02-08T02:06:39.698Z,"60km N of Pahrump, Nevada",earthquake,,3.3,0.5,2,reviewed,nn,nn
2019-02-07T12:42:39.230Z,2019-02-07 12:42:39,33.6051667,123.6051667,-116.7221667,63.2778333,3.67,0.84,ml,36,37,0.03682,0.17,ci,ci37523146,2019-02-07T15:55:26.785Z,"7km NW of Anza, CA",earthquake,0.2,0.38,0.139,23,reviewed,ci,ci
